r_def,t_loc_tri,ent,n_hog,sex,eda,cs_p12,cs_p13_1,e_con,ur,clase1,rama,ing7c,alta_educacion_ingreso_missing,pre_asa,tip_con_2,anios_esc,hrsocup,ing_x_hrs,mh_col
0,3,15,1,2,43,1,6,3,1,1,4,3,0,1,contrato,12,48,0,0
0,3,15,1,1,66,1,7,2,1,1,4,5,0,1,contrato,17,54,0,0
0,2,15,1,1,25,1,2,6,1,1,4,1,0,0,No_aplica,6,7,248.07309,1
0,3,15,1,1,23,1,4,6,1,1,6,1,0,2,sin_contrato,12,35,0,1
0,2,15,1,1,58,1,3,5,1,1,2,2,0,1,contrato,9,42,53.57143,0
0,2,15,1,1,53,1,2,5,1,1,3,2,0,0,No_aplica,3,60,33.33333,1
0,3,15,1,2,26,1,3,6,1,1,4,1,0,1,contrato,9,40,32.5,0
0,2,15,1,1,25,1,7,6,1,1,4,7,0,1,contrato,17,50,0,1
0,2,15,1,2,57,1,6,6,1,1,2,1,0,0,No_aplica,12,12,0,1
0,1,15,1,2,37,1,8,5,1,1,4,7,1,1,contrato,18,40,0,0
0,3,15,1,1,27,1,4,5,1,1,3,1,0,2,sin_contrato,12,45,22.22222,1
0,3,15,1,2,39,1,3,5,1,1,3,2,0,0,No_aplica,9,56,37.37542,1
0,1,15,1,1,58,1,3,5,1,1,4,2,0,2,sin_contrato,9,55,36.36364,1
0,1,15,1,1,33,1,3,1,1,1,2,1,0,1,contrato,9,40,37.5,0
0,1,15,1,1,52,1,9,5,1,1,4,4,0,1,contrato,20,35,0,0
0,2,15,1,2,36,1,7,6,1,1,3,3,0,1,contrato,17,48,83.33333,0
0,2,15,1,1,56,1,3,1,1,1,4,2,0,0,No_aplica,9,48,0,1
0,2,15,1,1,29,1,2,5,2,1,4,2,0,1,contrato,6,48,37.5,0
0,2,15,1,2,25,1,7,6,2,1,3,1,0,2,sin_contrato,99,16,25,1
0,2,15,1,1,53,1,4,5,2,1,4,2,0,2,sin_contrato,12,48,41.66667,1
0,3,15,1,2,57,1,3,2,2,1,3,1,0,0,No_aplica,7,30,16.66667,1
0,3,15,1,1,35,1,2,5,2,1,3,1,0,0,No_aplica,6,36,41.66667,1
0,3,15,1,1,49,1,7,5,2,1,3,3,0,1,contrato,16,40,0,0
0,3,15,1,2,33,1,2,5,2,1,2,1,0,1,contrato,6,45,31.11111,0
0,3,15,1,1,38,1,3,5,2,1,2,3,0,0,No_aplica,9,48,0,1
0,4,15,1,1,23,1,4,6,2,1,4,1,0,1,sin_contrato,12,48,32.68895,1
0,4,15,1,2,17,1,4,6,2,1,6,6,0,0,No_aplica,10,6,0,1
0,4,15,1,1,64,1,2,5,2,1,6,2,0,2,sin_contrato,6,44,40.90909,1
0,4,15,1,1,55,1,2,5,2,1,1,1,0,2,sin_contrato,4,48,31.25,1
0,4,15,1,2,57,1,7,1,2,1,4,2,0,1,contrato,17,45,70.28424,0
0,4,15,1,1,54,1,4,5,2,1,2,1,0,0,No_aplica,12,40,0,0
0,1,9,1,2,53,1,6,2,1,1,4,1,0,2,sin_contrato,12,24,0,1
0,1,9,1,1,29,1,7,6,1,1,4,7,0,1,sin_contrato,17,40,0,1
0,1,9,1,2,50,1,7,6,1,1,4,2,0,1,contrato,16,40,0,0
0,1,9,1,1,43,1,2,1,1,1,1,1,0,2,sin_contrato,6,49,30.61224,1
0,1,9,1,2,45,1,4,2,1,1,4,2,0,2,sin_contrato,12,36,0,1
0,1,9,1,2,44,1,7,2,1,1,4,2,0,1,contrato,16,40,46.51163,0
0,1,9,1,1,24,1,4,6,1,1,4,1,0,2,sin_contrato,12,46,0,1
0,1,9,1,2,40,1,4,2,1,1,3,2,0,0,No_aplica,12,56,0,1
0,1,9,1,2,24,1,7,6,1,1,4,6,0,0,No_aplica,17,40,0,1
0,1,9,1,1,41,1,4,1,1,1,4,1,0,0,No_aplica,12,16,100,1
0,1,9,1,1,19,1,4,6,1,1,2,1,0,1,sin_contrato,12,16,93.75,1
0,1,9,1,1,29,1,7,6,1,1,3,2,0,1,contrato,16,48,41.66667,0
0,1,9,1,2,57,1,6,5,1,1,4,1,0,1,contrato,12,24,48.44961,0
0,1,9,1,2,25,1,7,6,1,1,4,6,0,0,No_aplica,16,25,0,1
0,1,9,1,1,67,1,7,5,1,1,4,1,0,0,No_aplica,16,8,0,1
0,1,15,1,1,43,1,3,5,1,1,4,2,0,1,contrato,9,40,62.5,0
0,1,15,1,2,58,1,8,6,1,1,4,7,1,1,contrato,18,40,0,0
0,1,15,1,1,21,1,7,6,1,1,1,2,0,1,sin_contrato,13,48,58.13953,1
0,2,15,1,2,51,1,3,5,1,1,2,1,0,1,contrato,9,0,0,0
0,2,15,1,1,63,1,2,5,1,1,4,1,0,1,sin_contrato,6,0,0,0
0,1,15,1,2,47,1,3,6,1,1,4,1,0,2,sin_contrato,9,54,0,1
0,1,15,1,1,25,1,4,6,1,1,4,1,0,1,contrato,12,45,0,0
0,1,15,1,1,35,1,3,2,1,1,4,1,0,2,no_especificado,9,72,0,0
0,1,15,1,1,58,1,2,5,1,1,4,2,0,2,sin_contrato,6,60,30,1
0,1,15,1,2,47,1,3,1,1,1,3,7,0,1,contrato,9,48,0,0
0,1,15,1,1,42,1,6,6,1,1,4,7,0,1,sin_contrato,12,48,0,1
0,2,15,1,1,52,1,7,5,1,1,4,3,0,1,contrato,17,30,118.60465,0
0,2,15,1,2,50,1,7,5,1,1,2,1,0,0,No_aplica,17,6,19.37984,1
0,3,15,1,2,43,1,8,6,1,1,4,2,0,1,contrato,17,36,0,0
0,3,15,1,1,17,1,3,6,1,1,4,2,0,2,sin_contrato,9,24,0,1
0,3,15,1,2,44,1,4,6,2,1,4,1,0,0,No_aplica,12,60,25,1
0,3,15,1,1,37,1,3,5,2,1,1,3,0,2,sin_contrato,9,48,0,1
0,4,15,1,1,28,1,3,5,2,1,4,1,0,2,sin_contrato,8,46,32.6087,1
0,4,15,1,1,38,1,2,1,2,1,1,2,0,2,sin_contrato,6,45,44.44444,1
0,1,9,1,1,29,1,7,5,1,1,4,4,0,1,contrato,16,45,155.03876,0
0,1,9,1,2,39,1,7,5,1,1,3,6,0,0,No_aplica,16,48,0,1
0,1,9,1,2,36,1,7,6,1,1,4,2,0,1,contrato,16,40,0,0
0,1,9,1,2,37,1,4,6,1,1,4,2,0,1,contrato,12,35,53.15615,0
0,1,9,1,1,56,1,3,5,1,1,4,2,0,1,contrato,9,35,0,0
0,1,9,1,2,54,1,3,5,1,1,3,1,0,0,No_aplica,9,10,116.27907,1
0,1,9,1,1,39,1,4,5,1,1,2,1,0,1,contrato,12,44,0,0
0,2,9,1,1,32,1,4,5,1,1,4,2,0,2,sin_contrato,12,72,32.29974,1
0,1,9,1,2,50,1,4,5,1,1,4,7,0,1,contrato,12,35,0,0
0,1,9,1,1,43,1,2,1,1,1,4,2,0,1,contrato,6,58,51.72414,0
0,1,9,1,2,39,1,6,5,1,1,3,1,0,1,contrato,12,40,0,0
0,1,9,1,1,21,1,4,6,1,1,4,1,0,1,contrato,10,32,0,0
0,1,9,1,1,42,1,7,6,1,1,4,2,0,1,contrato,16,36,0,0
0,1,9,1,1,46,1,4,1,1,1,3,2,0,1,contrato,12,54,38.75969,0
0,1,9,1,2,38,1,4,1,1,1,4,2,0,1,contrato,12,40,63.95349,0
0,1,9,1,2,52,1,7,6,1,1,4,7,1,1,contrato,17,50,0,0
0,1,9,1,1,37,1,7,6,1,1,4,1,0,1,contrato,16,40,0,0
0,1,9,1,1,22,1,4,6,1,1,3,1,0,1,contrato,12,40,0,0
0,1,9,1,1,24,1,7,1,1,1,3,1,0,1,contrato,16,45,0,0
0,1,9,1,2,35,1,7,6,1,1,4,1,0,1,contrato,16,45,0,1
0,1,9,1,1,39,1,4,1,1,1,3,2,0,1,contrato,12,40,66.27907,0
0,1,9,1,2,45,1,2,6,1,1,4,1,0,1,contrato,4,40,0,0
0,1,9,1,1,50,1,2,2,1,1,2,2,0,1,contrato,4,45,0,0
0,1,9,1,2,22,1,7,6,1,1,4,2,0,1,contrato,16,45,62.0155,0
0,1,9,1,2,48,1,7,6,1,1,4,1,0,2,contrato,16,35,39.86711,0
0,1,9,1,2,30,1,4,6,1,1,4,1,0,2,sin_contrato,11,60,13.33333,1
0,1,9,1,1,72,1,4,5,1,1,3,1,0,2,sin_contrato,12,30,50,1
0,2,9,1,2,53,1,4,2,1,1,4,1,0,1,sin_contrato,12,27,38.88889,1
0,2,9,1,2,17,1,3,6,1,1,3,1,0,2,sin_contrato,9,12,41.66667,1
0,1,9,1,2,53,1,4,5,1,1,4,1,0,0,No_aplica,12,25,12,1
0,1,9,1,2,25,1,7,6,1,1,4,3,0,1,contrato,16,40,123.25581,0
0,1,9,1,1,33,1,7,1,1,1,1,4,0,0,No_aplica,16,40,0,0
0,1,9,1,1,42,1,7,5,1,1,4,5,0,1,contrato,16,45,0,0
0,2,15,1,1,50,1,3,5,1,1,2,1,0,0,No_aplica,9,40,37.5,1
0,1,15,1,1,80,1,4,9,1,1,4,7,0,1,contrato,12,45,0,0
0,1,15,1,1,19,1,4,6,1,1,1,1,0,2,sin_contrato,12,48,29.06977,1
0,1,15,1,1,33,1,7,6,1,1,4,2,0,1,contrato,16,36,0,0
0,1,15,1,1,27,1,7,6,1,1,1,5,0,0,No_aplica,16,62,150.03751,0
0,1,15,1,1,27,1,4,6,1,1,4,1,0,1,sin_contrato,12,48,0,1
0,1,15,1,2,55,1,9,5,1,1,4,4,0,1,contrato,22,32,218.02326,0
0,1,15,1,1,50,1,3,5,1,1,2,2,0,1,contrato,9,0,0,0
0,3,15,1,1,33,1,3,5,1,1,4,1,0,0,No_aplica,9,60,0,1
0,1,15,1,1,61,1,7,5,1,1,4,1,0,0,No_aplica,13,50,0,1
0,1,15,1,2,22,1,7,6,1,1,4,6,0,0,No_aplica,13,49,0,1
0,2,15,1,2,35,1,7,2,1,1,4,7,1,1,contrato,15,0,0,0
0,1,15,1,1,63,1,3,6,1,1,3,1,0,0,No_aplica,9,16,18.75,1
0,3,15,1,1,49,1,2,5,1,1,2,2,0,0,No_aplica,6,51,0,1
0,1,15,1,1,36,1,4,2,1,1,4,2,0,2,sin_contrato,12,54,46.2963,1
0,2,15,1,1,43,1,3,1,1,1,4,1,0,0,No_aplica,9,19,63.15789,1
0,2,15,1,2,37,1,7,6,1,1,1,2,0,1,contrato,17,20,0,0
0,1,15,1,2,34,1,7,5,1,1,2,3,0,1,contrato,17,45,0,0
0,2,15,1,1,45,1,2,1,1,1,3,6,0,0,No_aplica,6,70,0,1
0,2,15,1,2,60,1,6,5,1,1,3,1,0,0,No_aplica,11,70,7.14286,1
0,1,15,1,1,49,1,4,5,1,1,2,7,0,1,contrato,12,50,0,0
0,2,15,1,1,58,1,2,5,1,1,1,2,0,2,sin_contrato,3,18,111.11111,1
0,1,15,1,2,36,1,7,6,1,1,4,7,1,1,contrato,16,40,0,0
0,2,15,1,2,21,1,4,6,1,1,3,1,0,1,sin_contrato,12,40,32.5,1
0,3,15,1,1,17,1,3,6,1,1,6,1,0,2,sin_contrato,9,42,33.33333,1
0,1,15,1,1,39,1,7,1,1,1,2,7,1,1,contrato,16,32,0,0
0,2,15,1,1,69,1,2,5,1,1,3,7,0,0,No_aplica,2,42,0,1
0,1,15,1,1,34,1,2,5,1,1,1,1,0,2,sin_contrato,6,72,19.44444,1
0,3,15,1,1,25,1,7,6,1,1,3,1,0,2,sin_contrato,16,20,0,1
0,3,15,1,2,18,1,4,6,1,1,4,1,0,2,sin_contrato,11,18,19.44444,1
0,2,15,1,2,51,1,4,6,2,1,3,7,0,2,sin_contrato,12,70,0,1
0,2,15,1,2,30,1,4,1,2,1,4,2,0,1,contrato,12,0,0,0
0,2,15,1,1,62,1,3,2,2,1,4,1,0,0,No_aplica,9,49,17.0859,1
0,3,15,1,1,54,1,7,5,2,1,4,2,0,0,No_aplica,17,48,0,0
0,3,15,1,1,34,1,4,5,2,1,3,1,0,0,No_aplica,12,40,0,1
0,3,15,1,1,43,1,2,1,2,1,4,7,0,0,No_aplica,6,48,0,1
0,4,9,1,2,20,1,4,6,2,1,4,2,0,1,contrato,12,65,35.77818,0
0,4,15,1,1,21,1,3,6,2,1,1,1,0,2,sin_contrato,9,48,31.25,1
0,4,15,1,1,49,1,4,5,2,1,3,2,0,0,No_aplica,12,42,42.85714,1
0,4,15,1,1,26,1,3,5,2,1,4,2,0,0,No_aplica,9,60,30,1
0,1,9,1,1,23,1,7,6,1,1,2,2,0,1,contrato,16,47,59.37655,0
0,1,9,1,1,25,1,3,1,1,1,4,1,0,2,sin_contrato,9,70,18.57143,1
0,1,9,1,1,23,1,4,1,1,1,4,2,0,2,sin_contrato,12,50,50,1
0,1,9,1,1,34,1,7,6,1,1,4,2,0,1,contrato,16,40,0,0
0,1,9,1,1,42,1,4,5,1,1,4,1,0,2,contrato,12,45,0,1
0,1,9,1,2,50,1,6,5,1,1,3,2,0,1,contrato,12,54,35.74505,0
0,1,9,1,1,54,1,7,5,1,1,4,2,0,0,No_aplica,17,48,41.66667,1
0,1,9,1,1,47,1,4,1,1,1,2,2,0,1,contrato,10,50,40,0
0,1,9,1,2,32,1,4,5,1,1,4,7,0,1,contrato,12,40,0,0
0,1,9,1,2,41,1,7,6,1,1,2,3,0,1,contrato,16,45,103.35917,0
0,1,9,1,1,54,1,4,5,1,1,1,2,0,1,sin_contrato,12,48,0,1
0,1,9,1,2,22,1,7,6,1,1,3,2,0,1,contrato,15,40,0,0
0,1,9,1,1,40,1,4,1,1,1,3,1,0,0,No_aplica,12,84,0,1
0,1,9,1,2,58,1,3,4,1,1,4,1,0,1,sin_contrato,9,7,57.14286,1
0,1,9,1,1,42,1,7,5,1,1,4,4,0,0,No_aplica,16,88,68.18182,1
0,1,9,1,2,28,1,7,6,1,1,4,7,1,1,contrato,16,40,0,0
0,2,9,1,2,28,1,3,1,1,1,3,1,0,2,sin_contrato,8,42,35.71429,1
0,1,9,1,1,20,1,4,6,1,1,3,1,0,1,contrato,12,54,29.62963,0
0,1,9,1,2,35,1,4,3,1,1,7,1,0,2,sin_contrato,12,25,0,1
0,1,9,1,1,29,1,7,6,1,1,4,2,0,1,contrato,16,32,101.74419,0
0,1,9,1,2,78,1,4,2,1,1,3,1,0,2,sin_contrato,12,30,40,1
0,1,9,1,1,49,1,2,1,1,1,1,1,0,2,sin_contrato,3,50,30,1
0,1,9,1,2,42,1,2,1,1,1,4,1,0,2,sin_contrato,6,24,66.66667,0
0,1,9,1,2,63,1,5,5,1,1,4,2,0,1,contrato,13,40,58.13953,0
0,1,9,1,1,37,1,4,5,1,1,2,1,0,1,contrato,12,40,43.4186,0
0,1,9,1,1,27,1,7,6,1,1,4,1,0,1,contrato,16,40,0,0
0,1,9,1,1,49,1,7,5,1,1,3,2,0,1,contrato,17,48,0,0
0,1,9,1,1,61,1,9,5,1,1,4,3,0,1,contrato,20,72,0,0
0,1,9,1,1,55,1,6,5,1,1,4,2,0,2,sin_contrato,12,56,35.71429,1
0,2,15,1,1,31,1,7,1,1,1,4,4,0,1,contrato,16,32,0,0
0,1,15,1,1,62,1,0,5,1,1,4,1,0,2,sin_contrato,0,36,41.66667,1
0,1,15,1,2,68,1,3,5,1,1,4,2,0,1,contrato,9,57,32.63974,0
0,1,15,1,2,71,1,3,5,1,1,4,1,0,1,sin_contrato,9,24,0,1
0,1,15,1,2,51,1,4,2,1,1,3,2,0,1,contrato,12,60,0,0
0,1,15,1,2,48,1,3,5,1,1,4,1,0,0,No_aplica,9,30,50,1
0,1,15,1,1,53,1,6,3,1,1,4,2,0,0,No_aplica,12,66,31.71247,0
0,3,15,1,2,31,1,7,6,1,1,4,3,0,1,contrato,16,45,103.35917,0
0,1,15,1,1,41,1,4,1,1,1,3,2,0,1,contrato,12,58,56.13472,0
0,3,15,1,2,32,1,7,6,1,1,4,1,0,2,sin_contrato,16,32,43.75,1
0,1,15,1,1,43,1,7,6,1,1,4,1,0,0,No_aplica,15,30,0,0
0,1,15,1,2,77,1,7,3,1,1,3,1,0,0,No_aplica,16,0,0,1
0,1,15,1,2,24,1,7,6,1,1,2,2,0,1,contrato,16,45,0,0
0,1,15,1,1,48,1,3,1,1,1,1,3,0,0,No_aplica,9,45,93.02326,0
0,1,15,1,1,26,1,7,6,1,1,4,4,0,1,contrato,14,40,0,0
0,1,15,1,2,31,1,4,6,1,1,4,2,0,0,No_aplica,12,39,58.97436,1
0,1,15,1,2,46,1,3,2,1,1,4,1,0,0,No_aplica,9,48,0,1
0,1,15,1,1,19,1,7,6,1,1,4,1,0,0,No_aplica,13,20,0,1
0,1,15,1,2,54,1,3,5,1,1,4,1,0,2,sin_contrato,9,0,0,1
0,1,15,1,2,38,1,4,1,1,1,2,1,0,1,contrato,12,0,0,0
0,2,15,1,2,54,1,6,4,1,1,4,2,0,2,sin_contrato,12,36,61.11111,1
0,1,15,1,2,53,1,4,5,1,1,3,1,0,0,No_aplica,12,72,22.22222,1
0,1,15,1,1,52,1,6,5,1,1,2,2,0,1,contrato,12,40,81.39535,0
0,2,15,1,1,41,1,3,5,1,1,3,7,0,0,No_aplica,9,70,0,1
0,2,15,1,1,53,1,6,5,1,1,2,4,0,1,contrato,15,40,174.4186,0
0,1,15,1,1,52,1,7,5,1,1,4,7,1,0,No_aplica,16,20,0,0
0,1,15,1,2,59,1,6,5,1,1,2,1,0,0,No_aplica,12,20,50,1
0,1,15,1,2,53,1,2,6,1,1,4,3,0,0,No_aplica,2,50,0,1
0,1,15,1,2,74,1,2,6,1,1,3,2,0,0,No_aplica,6,30,85.27132,1
0,2,15,1,1,38,1,2,1,1,1,1,2,0,2,sin_contrato,6,51,43.13725,1
0,2,15,1,1,19,1,3,6,1,1,1,1,0,2,sin_contrato,9,51,29.41176,1
0,2,15,1,1,55,1,2,5,2,1,4,3,0,1,contrato,2,60,58.13953,0
0,2,15,1,2,50,1,3,1,2,1,2,2,0,1,contrato,9,48,45.83333,0
0,2,15,1,1,55,1,3,5,2,1,2,2,0,1,contrato,9,40,50,0
0,3,15,1,1,46,1,4,5,2,1,4,2,0,1,contrato,12,48,56.20155,0
0,3,15,1,1,18,1,3,6,2,1,6,6,0,0,No_aplica,9,56,0,1
0,3,15,1,2,20,1,7,6,2,1,4,6,0,0,No_aplica,14,60,0,1
0,3,15,1,1,32,1,4,5,2,1,4,3,0,1,contrato,12,45,0,0
0,4,15,1,2,43,1,3,3,2,1,3,1,0,0,No_aplica,9,24,62.5,1
0,4,15,1,2,35,1,2,5,2,1,4,2,0,2,sin_contrato,2,36,55.55556,1
0,4,15,1,2,29,1,2,5,2,1,4,1,0,2,sin_contrato,6,8,43.75,1
0,4,15,1,1,30,1,3,6,2,1,2,2,0,1,contrato,9,48,0,0
0,1,9,1,1,37,1,7,6,1,1,4,2,0,1,contrato,17,54,0,1
0,1,9,1,2,23,1,7,6,1,1,4,6,0,0,No_aplica,16,84,0,1
0,1,9,1,2,35,1,8,6,1,1,4,4,0,1,contrato,17,40,188.37209,0
0,1,9,1,1,49,1,3,2,1,1,2,2,0,0,No_aplica,9,60,0,1
0,1,9,1,2,26,1,8,6,1,1,4,2,0,1,contrato,18,0,0,0
0,1,9,1,2,35,1,7,5,1,1,4,7,1,1,contrato,16,40,0,0
0,1,9,1,1,25,1,3,1,1,1,3,1,0,2,sin_contrato,9,98,12.2449,1
0,1,9,1,2,45,1,6,6,1,1,4,1,0,1,contrato,11,45,0,0
0,1,15,1,1,57,1,3,5,1,1,4,1,0,1,contrato,9,78,0,0
0,1,15,1,1,31,1,4,6,1,1,1,1,0,2,sin_contrato,12,24,0,1
0,1,15,1,1,36,1,3,1,1,1,2,1,0,1,contrato,9,60,23.33333,0
0,1,15,1,2,41,1,3,1,1,1,4,7,0,1,contrato,9,48,0,0
0,1,15,1,1,74,1,2,1,1,1,1,1,0,0,No_aplica,6,42,0,1
0,1,15,1,2,48,1,4,1,1,1,4,1,0,1,sin_contrato,12,48,16.66667,1
0,3,15,1,1,36,1,2,5,1,1,3,2,0,1,sin_contrato,6,57,31.57895,0
0,3,15,1,1,40,1,3,2,1,1,3,1,0,2,sin_contrato,9,68,23.52941,1
0,1,15,1,1,42,1,3,1,1,1,2,7,0,1,contrato,7,56,0,0
0,1,15,1,1,27,1,3,6,1,1,4,2,0,2,sin_contrato,9,70,25,1
0,1,15,1,1,26,1,3,6,1,1,4,2,0,2,sin_contrato,9,70,25,1
0,1,15,1,1,45,1,3,5,1,1,4,1,0,0,No_aplica,9,46,32.6087,0
0,1,15,1,1,36,1,7,6,1,1,2,1,0,0,No_aplica,16,30,33.33333,1
0,1,15,1,1,45,1,3,5,1,1,3,4,0,0,No_aplica,9,60,100,1
0,3,15,1,2,39,1,3,5,1,1,4,3,0,1,contrato,9,48,0,0
0,2,15,1,1,19,1,2,6,1,1,3,1,0,2,sin_contrato,6,56,21.42857,1
0,1,15,1,2,31,1,8,6,1,1,4,3,0,1,contrato,18,40,110.46512,0
0,1,15,1,1,50,1,3,5,1,1,4,2,0,1,contrato,9,48,38.95833,0
0,3,15,1,2,32,1,3,5,1,1,3,1,0,0,No_aplica,9,70,11.42857,1
0,2,15,1,1,54,1,3,2,2,1,4,7,0,2,sin_contrato,9,84,0,1
0,4,9,1,1,45,1,3,1,2,1,1,2,0,2,contrato,9,60,50,0
0,4,15,1,1,24,1,2,1,2,1,2,1,0,2,sin_contrato,1,48,28.125,1
0,4,15,1,1,31,1,3,5,2,1,4,2,0,1,contrato,9,45,0,0
0,4,15,1,1,55,1,2,5,2,1,3,1,0,0,No_aplica,6,60,0,1
0,1,9,1,2,29,1,7,6,1,1,4,7,1,1,contrato,16,0,0,0
0,1,9,1,2,56,1,4,3,1,1,2,2,0,1,contrato,11,40,46.51163,0
0,1,9,1,2,39,1,3,6,1,1,2,1,0,1,contrato,9,40,26.74419,0
0,2,9,1,2,34,1,3,2,1,1,4,1,0,1,contrato,9,25,55.81395,0
0,1,9,1,2,45,1,3,5,1,1,2,1,0,1,contrato,9,32,0,0
0,1,9,1,1,48,1,6,5,1,1,4,2,0,0,No_aplica,12,60,41.66667,1
0,1,9,1,2,54,1,3,5,1,1,3,1,0,0,No_aplica,9,23,0,1
0,1,9,1,2,34,1,7,6,1,1,4,2,0,1,contrato,16,40,0,0
0,1,9,1,2,51,1,7,5,1,1,4,1,0,2,sin_contrato,16,24,31.25,1
0,1,9,1,2,27,1,3,6,1,1,4,2,0,0,No_aplica,9,54,46.2963,1
0,1,9,1,1,63,1,3,1,1,1,4,1,0,2,sin_contrato,8,42,0,1
0,1,9,1,1,64,1,3,1,1,1,4,2,0,1,sin_contrato,8,60,30,1
0,1,9,1,1,40,1,4,6,1,1,4,7,0,1,sin_contrato,12,48,0,1
0,1,9,1,2,49,1,3,5,1,1,4,1,0,1,sin_contrato,9,14,57.14286,1
0,1,9,1,2,56,1,3,5,1,1,3,1,0,0,No_aplica,9,48,25,0
0,1,9,1,2,57,1,3,5,1,1,4,2,0,1,sin_contrato,9,48,43.75,0
0,1,9,1,2,30,1,7,6,1,1,4,1,0,1,contrato,16,54,23.25581,0
0,1,9,1,1,51,1,4,5,1,1,4,1,0,0,No_aplica,12,50,0,1
0,1,9,1,1,35,1,7,5,1,1,4,4,0,1,contrato,16,40,0,0
0,1,9,1,2,46,1,7,5,1,1,4,1,0,1,contrato,13,40,0,0
0,1,9,1,1,43,1,4,5,1,1,4,3,0,1,contrato,12,40,104.65116,0
0,1,9,1,1,33,1,4,5,1,1,4,2,0,1,contrato,12,60,0,0
0,1,9,1,2,37,1,4,5,1,1,4,2,0,1,contrato,12,45,0,0
0,1,9,1,1,29,1,4,6,1,1,4,6,0,0,No_aplica,11,32,0,1
0,1,9,1,2,35,1,3,6,1,1,4,2,0,2,sin_contrato,9,0,0,1
0,1,9,1,2,40,1,4,2,1,1,4,7,0,1,contrato,12,40,0,0
0,1,9,1,1,59,1,8,5,1,1,4,1,0,0,No_aplica,17,15,0,0
0,1,9,1,1,50,1,4,5,1,1,4,2,0,0,No_aplica,12,46,0,1
0,1,9,1,1,33,1,7,6,1,1,4,5,0,0,No_aplica,16,50,0,0
0,1,9,1,2,51,1,3,5,1,1,4,1,0,1,contrato,9,88,15.85624,0
0,1,9,1,1,19,1,4,6,1,1,4,7,0,3,contrato,11,48,0,0
0,1,9,1,2,38,1,4,1,1,1,4,2,0,2,contrato,12,38,52.63158,1
0,1,9,1,1,52,1,7,5,1,1,4,2,0,1,contrato,16,55,0,0
0,1,9,1,1,18,1,4,6,1,1,4,1,0,2,sin_contrato,12,5,200,1
0,1,9,1,1,35,1,3,1,1,1,4,2,0,2,sin_contrato,8,20,0,1
0,1,9,1,2,37,1,4,6,1,1,4,7,0,1,contrato,12,35,0,0
0,1,9,1,2,61,1,7,1,1,1,4,2,0,1,contrato,16,55,0,0
0,1,9,1,1,33,1,7,6,1,1,4,2,0,1,contrato,16,0,0,0
0,2,9,1,1,62,1,2,5,1,1,4,2,0,1,contrato,6,40,0,0
0,1,9,1,1,64,1,4,5,1,1,4,3,0,0,No_aplica,12,28,124.58472,1
0,1,9,1,1,30,1,7,6,1,1,4,3,0,1,contrato,17,45,93.02326,0
0,1,9,1,2,36,1,8,5,1,1,4,4,0,1,contrato,17,40,139.53488,0
0,1,9,1,1,38,1,4,6,1,1,4,2,0,1,contrato,12,40,0,0
0,1,9,1,1,53,1,2,1,1,1,4,1,0,2,sin_contrato,6,60,25,1
0,1,15,1,2,20,1,4,6,1,1,3,1,0,1,contrato,12,48,31.00775,0
0,1,15,1,1,44,1,3,5,1,1,3,2,0,0,No_aplica,9,0,0,1
0,1,15,1,2,57,1,4,5,1,1,4,6,0,0,No_aplica,12,4,0,1
0,1,15,1,2,59,1,6,5,1,1,4,1,0,2,sin_contrato,12,21,28.57143,1
0,1,15,1,2,53,1,3,5,1,1,3,1,0,0,No_aplica,9,18,51.67959,1
0,1,15,1,1,40,1,3,2,1,1,4,2,0,2,sin_contrato,9,72,25,1
0,1,15,1,1,30,1,3,5,1,1,2,1,0,2,sin_contrato,9,77,12.98701,1
0,1,15,1,2,49,1,3,5,1,1,2,1,0,1,contrato,9,50,30,0
0,1,15,1,1,53,1,2,1,1,1,4,1,0,2,sin_contrato,6,54,18.51852,1
0,1,15,1,1,44,1,2,5,1,1,2,1,0,1,contrato,6,40,0,0
0,1,15,1,1,46,1,3,1,1,1,3,2,0,1,contrato,9,48,37.5,0
0,2,15,1,1,61,1,3,5,1,1,3,1,0,0,No_aplica,9,10,50,1
0,1,15,1,2,55,1,7,2,1,1,3,2,0,1,contrato,14,54,0,0
0,1,15,1,1,37,1,7,6,1,1,1,1,0,1,contrato,17,48,0,0
0,1,15,1,1,35,1,7,1,1,1,4,2,0,1,contrato,16,24,87.2093,0
0,1,15,1,1,33,1,7,1,1,1,4,3,0,1,contrato,17,0,0,0
0,1,15,1,2,30,1,8,1,1,1,4,3,0,1,contrato,18,0,0,0
0,1,15,1,2,36,1,3,5,1,1,2,1,0,1,contrato,9,0,0,0
0,1,15,1,2,40,1,2,6,1,1,3,1,0,0,No_aplica,6,30,0,1
0,3,15,1,2,24,1,7,6,1,1,2,3,0,1,contrato,16,60,0,0
0,1,15,1,2,53,1,4,5,1,1,4,3,0,1,contrato,12,40,0,0
0,2,15,1,1,48,1,3,5,1,1,4,3,0,0,No_aplica,9,72,64.59948,0
0,2,15,1,2,49,1,2,5,1,1,2,2,0,1,contrato,6,48,37.5,0
0,2,15,1,2,26,1,4,6,1,1,3,1,0,0,No_aplica,12,77,18.12141,1
0,2,15,1,1,45,1,3,1,1,1,4,1,0,0,No_aplica,9,24,37.5,1
0,1,15,1,1,31,1,3,1,1,1,4,1,0,1,contrato,9,0,0,0
